Block,Cage,Hour,Minute,Time,Animal,z,x,y,Perch,Beh,Disturbed,Observer,Notes
2,C,10,30,10.5,MEFE,4,35,11,Mesh,Sit,,Nina,
2,D,10,30,10.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,11,0,11,MEFE,,,,,,,Nina,
2,B,11,0,11,MEFE,,,,,,,Nina,
2,C,11,0,11,MEFE,82,1,7,Mesh,Sit,,Nina,
2,D,11,0,11,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,11,30,11.5,MEFE,,,,,,,Nina,
2,B,11,30,11.5,MEFE,,,,,,,Nina,
2,C,11,30,11.5,MEFE,79,18,10,Mesh,Walk,,Nina,
2,D,11,30,11.5,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,12,0,12,MEFE,,,,,,,Nina,
2,B,12,0,12,MEFE,,,,,,,Nina,
2,C,12,0,12,MEFE,80,17,11,Mesh,Walk,,Nina,
2,D,12,0,12,MEFE,83,20,10,GR,Sit,,Nina,
2,A,12,30,12.5,MEFE,,,,,,,Nina,
2,B,12,30,12.5,MEFE,,,,,,,Nina,
2,C,12,30,12.5,MEFE,-2,33,20,Mesh,Sit,,Nina,
2,D,12,30,12.5,MEFE,80,24,12,Mesh,Sit,,Nina,
2,A,13,0,13,MEFE,,,,,,,Nina,
2,B,13,0,13,MEFE,,,,,,,Nina,
2,C,13,0,13,MEFE,1,15,11,Ground,Sit,,Nina,
2,D,13,0,13,MEFE,70,28,1,Mesh,Walk,,Nina,
2,A,13,30,13.5,MEFE,,,,,,,Nina,
2,B,13,30,13.5,MEFE,,,,,,,Nina,
2,C,13,30,13.5,MEFE,-4,33,17,Mesh,Sit,,Nina,
2,D,13,30,13.5,MEFE,83,24,2,Mesh,Sit,,Nina,
2,A,14,0,14,MEFE,,,,,,,Nina,
2,B,14,0,14,MEFE,,,,,,,Nina,
2,C,14,0,14,MEFE,-2,33,17,Mesh,Sit,,Nina,
2,D,14,0,14,MEFE,83,21,8,GR,Walk,,Nina,
2,A,14,30,14.5,MEFE,,,,,,,Nina,
2,B,14,30,14.5,MEFE,,,,,,,Nina,
2,C,14,30,14.5,MEFE,1,30,22,Mesh,Sit_Molted,,Nina,
2,D,14,30,14.5,MEFE,40,22,15,GR,Sit,,Nina,
2,A,15,0,15,MEFE,,,,,,,Nina,
2,B,15,0,15,MEFE,,,,,,,Nina,
2,C,15,0,15,MEFE,1,30,22,Mesh,Sit,,Nina,
2,D,15,0,15,MEFE,81,31,14,Mesh,Sit,,Nina,
2,A,15,30,15.5,MEFE,,,,,,,Nina,
2,B,15,30,15.5,MEFE,,,,,,,Nina,
2,C,15,30,15.5,MEFE,34,5,13,Mesh,Sit,,Nina,
2,D,15,30,15.5,MEFE,81,31,14,Mesh,Sit,,Nina,
2,A,16,0,16,MEFE,,,,,,,Nina,
2,B,16,0,16,MEFE,,,,,,,Nina,
2,C,16,0,16,MEFE,1,2,14,Mesh,Sit,,Nina,
2,D,16,0,16,MEFE,83,11,10,GR,Sit,,Nina,
2,A,16,30,16.5,MEFE,,,,,,,Nina,
2,B,16,30,16.5,MEFE,,,,,,,Nina,
2,C,16,30,16.5,MEFE,81,2,2,Mesh,Sit,,Nina,
2,D,16,30,16.5,MEFE,83,21,12,GR,Sit,,Nina,
2,A,17,0,17,MEFE,,,,,,,Nina,
2,B,17,0,17,MEFE,,,,,,,Nina,
2,C,17,0,17,MEFE,82,2,2,Mesh,Sit,,Nina,
2,D,17,0,17,MEFE,82,25,1,Cage,Walk,,Nina,
2,A,17,30,17.5,MEFE,,,,,,,Nina,
2,B,17,30,17.5,MEFE,,,,,,,Nina,
2,C,17,30,17.5,MEFE,81,2,2,Mesh,Sit,,Nina,
2,D,17,30,17.5,MEFE,83,22,4,Mesh,Sit,,Nina,
2,A,18,0,18,MEFE,,,,,,,Nina,
2,B,18,0,18,MEFE,,,,,,,Nina,
2,C,18,0,18,MEFE,33,8,7,GR,Sit,,Nina,
2,D,18,0,18,MEFE,90,1,1,Mesh,Sit,,Nina,
2,A,18,30,18.5,MEFE,,,,,,,Nina,
2,B,18,30,18.5,MEFE,,,,,,,Nina,
2,C,18,30,18.5,MEFE,33,8,7,GR,Sit,,Nina,
2,D,18,30,18.5,MEFE,,,,,,,Nina,
2,A,19,0,19,MEFE,,,,,,,Nina,
2,B,19,0,19,MEFE,,,,,,,Nina,
2,C,19,0,19,MEFE,,,,,,,Nina,
2,D,19,0,19,MEFE,,,,,,,Nina,MIA
2,A,7,0,7,PIMI,,,,,,,Nina,
2,B,7,0,7,PIMI,,,,,,,Nina,
2,C,7,0,7,PIMI,,,,,,,Nina,
2,D,7,0,7,PIMI,,,,,,,Nina,
2,A,7,30,7.5,PIMI,,,,,,,Nina,
2,B,7,30,7.5,PIMI,,,,,,,Nina,
2,C,7,30,7.5,PIMI,,,,,,,Nina,
2,D,7,30,7.5,PIMI,,,,,,,Nina,
2,A,8,0,8,PIMI,,,,,,,Nina,
2,B,8,0,8,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,8,0,8,PIMI,,,,,,,Nina,
2,D,8,0,8,PIMI,,,,,,,Nina,
2,A,8,30,8.5,PIMI,,,,,,,Nina,
2,B,8,30,8.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,8,30,8.5,PIMI,,,,,,,Nina,
2,D,8,30,8.5,PIMI,,,,,,,Nina,
2,A,9,0,9,PIMI,,,,,,,Nina,
2,B,9,0,9,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,9,0,9,PIMI,,,,,,,Nina,
2,D,9,0,9,PIMI,,,,,,,Nina,
2,A,9,30,9.5,PIMI,,,,,,,Nina,
2,B,9,30,9.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,9,30,9.5,PIMI,20,17,6,GS,Sit,,Nina,
2,D,9,30,9.5,PIMI,,,,,,,Nina,
2,A,10,0,10,PIMI,,,,,,,Nina,
2,B,10,0,10,PIMI,81,1,1,Cage,Sit,,Nina,
2,C,10,0,10,PIMI,20,17,6,GS,Sit,,Nina,
2,D,10,0,10,PIMI,,,,,,,Nina,
2,A,10,30,10.5,PIMI,,,,,,,Nina,
2,B,10,30,10.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,10,30,10.5,PIMI,20,17,6,Grass,Sit,,Nina,
2,D,10,30,10.5,PIMI,,,,,,,Nina,
2,A,11,0,11,PIMI,,,,,,,Nina,
2,B,11,0,11,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,11,0,11,PIMI,24,18,8,FB,Sit,,Nina,
2,D,11,0,11,PIMI,,,,,,,Nina,
2,A,11,30,11.5,PIMI,,,,,,,Nina,
2,B,11,30,11.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,11,30,11.5,PIMI,24,18,8,FB,Sit,,Nina,
2,D,11,30,11.5,PIMI,,,,,,,Nina,
2,A,12,0,12,PIMI,,,,,,,Nina,
2,B,12,0,12,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,12,0,12,PIMI,24,18,8,FB,Sit,,Nina,
2,D,12,0,12,PIMI,,,,,,,Nina,
2,A,12,30,12.5,PIMI,,,,,,,Nina,
2,B,12,30,12.5,PIMI,81,1,1,Cage,Sit,,Nina,
2,C,12,30,12.5,PIMI,22,13,9,GR,Sit,,Nina,
2,D,12,30,12.5,PIMI,,,,,,,Nina,
2,A,13,0,13,PIMI,,,,,,,Nina,
2,B,13,0,13,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,13,0,13,PIMI,22,13,9,GR,Sit,,Nina,
2,D,13,0,13,PIMI,,,,,,,Nina,
2,A,13,30,13.5,PIMI,,,,,,,Nina,
2,B,13,30,13.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,13,30,13.5,PIMI,22,13,9,GR,Sit,,Nina,
2,D,13,30,13.5,PIMI,,,,,,,Nina,
2,A,14,0,14,PIMI,,,,,,,Nina,
2,B,14,0,14,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,14,0,14,PIMI,22,13,9,GR,Sit,,Nina,
2,D,14,0,14,PIMI,,,,,,,Nina,
2,A,14,30,14.5,PIMI,,,,,,,Nina,
2,B,14,30,14.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,14,30,14.5,PIMI,22,13,9,GR,Sit,,Nina,
2,D,14,30,14.5,PIMI,,,,,,,Nina,
2,A,15,0,15,PIMI,,,,,,,Nina,
2,B,15,0,15,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,15,0,15,PIMI,22,13,9,GR,Sit,,Nina,
2,D,15,0,15,PIMI,,,,,,,Nina,
2,A,15,30,15.5,PIMI,,,,,,,Nina,
2,B,15,30,15.5,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,15,30,15.5,PIMI,22,13,9,GR,Sit,,Nina,
2,D,15,30,15.5,PIMI,,,,,,,Nina,
2,A,16,0,16,PIMI,,,,,,,Nina,
2,B,16,0,16,PIMI,82,1,1,Cage,Sit,,Nina,
2,C,16,0,16,PIMI,22,13,9,GR,Sit,,Nina,
2,D,16,0,16,PIMI,,,,,,,Nina,
2,A,16,30,16.5,PIMI,,,,,,,Nina,
2,B,16,30,16.5,PIMI,83,1,1,Cage,Sit,,Nina,
2,C,16,30,16.5,PIMI,22,16,5,GS,Sit,,Nina,
2,D,16,30,16.5,PIMI,,,,,,,Nina,
2,A,17,0,17,PIMI,,,,,,,Nina,
2,B,17,0,17,PIMI,83,1,1,Cage,Sit,,Nina,
2,C,17,0,17,PIMI,22,16,5,GS,Sit,,Nina,
2,D,17,0,17,PIMI,,,,,,,Nina,
2,A,17,30,17.5,PIMI,,,,,,,Nina,
2,B,17,30,17.5,PIMI,83,1,1,Cage,Sit,,Nina,
2,C,17,30,17.5,PIMI,22,16,5,GS,Sit,,Nina,
2,D,17,30,17.5,PIMI,,,,,,,Nina,
2,A,18,0,18,PIMI,,,,,,,Nina,
2,B,18,0,18,PIMI,83,1,1,Cage,Sit,,Nina,
2,C,18,0,18,PIMI,22,16,5,GS,Sit,,Nina,
2,D,18,0,18,PIMI,,,,,,,Nina,
2,A,18,30,18.5,PIMI,,,,,,,Nina,
2,B,18,30,18.5,PIMI,83,1,1,Cage,Sit,,Nina,
2,C,18,30,18.5,PIMI,22,16,5,GS,Sit,,Nina,
2,D,18,30,18.5,PIMI,,,,,,,Nina,
2,A,19,0,19,PIMI,,,,,,,Nina,
2,B,19,0,19,PIMI,83,1,1,Cage,Sit,,Nina,
2,C,19,0,19,PIMI,22,16,5,GS,Sit,,Nina,
2,D,19,0,19,PIMI,,,,,,,Nina,wolfspidermissing
7,A,7,0,7,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,7,0,7,MEFE,,,,,,,Stefanie,
7,C,7,0,7,MEFE,83,1,3,Mesh,Sit,,Stefanie,
8,A,7,0,7,MEFE,,,,,,,Stefanie,
8,C,7,0,7,MEFE,62,18,5,GR,Sit,,Stefanie,
7,A,7,30,7.5,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,7,30,7.5,MEFE,80,-3,6,Mesh,Sit,,Stefanie,
7,C,7,30,7.5,MEFE,83,1,3,Mesh,Sit,,Stefanie,
7,A,8,0,8,MEFE,27,24,9,GR,Sit,,Stefanie,
7,B,8,0,8,MEFE,80,-5,4,Mesh,Sit,,Stefanie,
7,C,8,0,8,MEFE,83,3,3,Mesh,Sit,,Stefanie,
8,A,8,0,8,MEFE,80,30,6,Mesh,Sit,,Stefanie,
7,A,8,30,8.5,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,8,30,8.5,MEFE,80,-5,4,Mesh,Sit,,Stefanie,
7,C,8,30,8.5,MEFE,81,2,3,Mesh,Sit,,Stefanie,
8,A,8,30,8.5,MEFE,83,31,5,Mesh,Sit,,Stefanie,
7,A,9,0,9,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,9,0,9,MEFE,80,-5,4,Mesh,Sit,,Stefanie,
7,C,9,0,9,MEFE,81,2,3,Mesh,Sit,,Stefanie,
8,C,9,0,9,MEFE,62,18,5,GR,Sit,,Stefanie,
7,A,9,30,9.5,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,9,30,9.5,MEFE,80,-5,4,Mesh,Sit,,Stefanie,
7,C,9,30,9.5,MEFE,81,2,3,Mesh,Sit,,Stefanie,
8,C,9,30,9.5,MEFE,62,18,5,GR,Sit,,Stefanie,
8,B,9,30,9.5,MEFE,78,25,4,GR,Sit,,Stefanie,
7,A,10,0,10,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,10,0,10,MEFE,80,14,8,Cage,Walk,,Stefanie,
7,C,10,0,10,MEFE,81,-2,3,Mesh,Sit,,Stefanie,
8,C,10,0,10,MEFE,63,17,6,GR,Sit,,Stefanie,
7,A,10,30,10.5,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,10,30,10.5,MEFE,80,28,8,Mesh,Sit,,Stefanie,
7,C,10,30,10.5,MEFE,81,-2,2,Mesh,Sit,,Stefanie,
8,C,10,30,10.5,MEFE,73,11,6,Mesh,Walk,,Stefanie,
7,A,11,0,11,MEFE,28,24,9,GR,Sit,,Stefanie,
7,B,11,0,11,MEFE,78,18,8,Cage,Sit,,Stefanie,
7,C,11,0,11,MEFE,81,-3,2,Mesh,Sit,,Stefanie,
8,C,11,0,11,MEFE,83,29,4,Mesh,Walk,,Stefanie,
7,A,11,30,11.5,MEFE,24,23,6,GR,Sit,,Stefanie,
7,B,11,30,11.5,MEFE,79,18,7,Cage,Sit,,Stefanie,
7,C,11,30,11.5,MEFE,81,-2,2,Mesh,Sit,,Stefanie,
8,C,11,30,11.5,MEFE,82,30,2,Mesh,jump,,Stefanie,
8,B,11,30,11.5,MEFE,3,81,8,Mesh,Sit,,Stefanie,
7,A,12,0,12,MEFE,,,,,,,Stefanie,
7,B,12,0,12,MEFE,80,-3,5,Mesh,Walk,,Stefanie,
7,C,12,0,12,MEFE,81,-3,2,Mesh,Sit,,Stefanie,
8,C,12,0,12,MEFE,81,28,5,Mesh,Sit,,Stefanie,
7,A,12,30,12.5,MEFE,,,,,,,Stefanie,
7,B,12,30,12.5,MEFE,80,26,7,Cage,Sit,,Stefanie,
7,C,12,30,12.5,MEFE,81,-3,2,Mesh,Sit,,Stefanie,
8,C,12,30,12.5,MEFE,78,22,9,Mesh,Walk,,Stefanie,
8,B,12,30,12.5,MEFE,57,24,7,GR,Sit,,Stefanie,
7,A,13,0,13,MEFE,,,,,,,Stefanie,
7,B,13,0,13,MEFE,80,28,7,Mesh,Sit,,Stefanie,
7,C,13,0,13,MEFE,81,-3,2,Mesh,Sit,,Stefanie,
8,C,13,0,13,MEFE,79,23,8,Mesh,Walk,,Stefanie,
8,B,13,0,13,MEFE,59,25,9,GR,Walk,,Stefanie,
7,A,13,30,13.5,MEFE,,,,,,,Stefanie,
7,B,13,30,13.5,MEFE,80,12,7,Mesh,Sit,,Stefanie,
7,C,13,30,13.5,MEFE,81,-3,4,Mesh,Walk,,Stefanie,
8,B,13,30,13.5,MEFE,15,23,10,Mesh,Walk,,Stefanie,
7,A,14,0,14,MEFE,,,,,,,Stefanie,
7,B,14,0,14,MEFE,60,3,9,Mesh,Walk,,Stefanie,
7,C,14,0,14,MEFE,81,-3,4,Mesh,Walk,,Stefanie,
8,C,14,0,14,MEFE,4,19,82,Mesh,Walk,,Stefanie,
7,A,14,30,14.5,MEFE,,,,,,,Stefanie,
7,B,14,30,14.5,MEFE,71,21,9,Cage,Sit,,Stefanie,
7,C,14,30,14.5,MEFE,55,2,9,Mesh,Sit,,Stefanie,
7,A,15,0,15,MEFE,,,,,,,Stefanie,
7,B,15,0,15,MEFE,81,16,8,Mesh,Sit,,Stefanie,
7,C,15,0,15,MEFE,82,2,4,Mesh,Sit,,Stefanie,
8,B,15,0,15,MEFE,14,18,10,GS,Eat/Sit,,Stefanie,
7,A,15,30,15.5,MEFE,,,,,,,Stefanie,
7,B,15,30,15.5,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,15,30,15.5,MEFE,81,-3,4,Mesh,Sit,,Stefanie,
7,A,16,0,16,MEFE,,,,,,,Stefanie,
7,B,16,0,16,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,16,0,16,MEFE,81,-3,4,Mesh,Sit,,Stefanie,
8,B,16,0,16,MEFE,35,27,8,GR,Sit,,Stefanie,
7,A,16,30,16.5,MEFE,,,,,,,Stefanie,
7,B,16,30,16.5,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,16,30,16.5,MEFE,81,2,3,Mesh,Walk,,Stefanie,
8,C,16,30,16.5,MEFE,,,,,,,Stefanie,
7,A,17,0,17,MEFE,,,,,,,Stefanie,
7,B,17,0,17,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,17,0,17,MEFE,78,1,4,Mesh,Sit,,Stefanie,
8,B,17,0,17,MEFE,32,23,9,GR,Sit then Walk,,Stefanie,
7,A,17,30,17.5,MEFE,,,,,,,Stefanie,
7,B,17,30,17.5,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,17,30,17.5,MEFE,80,2,5,Mesh,Sit,,Stefanie,
7,A,18,0,18,MEFE,,,,,,,Stefanie,
7,B,18,0,18,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,18,0,18,MEFE,80,2,5,Mesh,Sit,,Stefanie,
8,B,18,0,18,MEFE,36,27,10,Cage,Sit,,Stefanie,
7,A,18,30,18.5,MEFE,,,,,,,Stefanie,
7,B,18,30,18.5,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,18,30,18.5,MEFE,80,2,5,Mesh,Sit,,Stefanie,
7,A,19,0,19,MEFE,,,,,,,Stefanie,
7,B,19,0,19,MEFE,47,19,7,GR,Sit,,Stefanie,
7,C,19,0,19,MEFE,80,2,5,Mesh,Sit,,Stefanie,
8,A,19,0,19,MEFE,51,9,15,GR,Sit,,Stefanie,
7,A,7,0,7,MEFE,,,,,,,Stefanie,
7,B,7,0,7,MEFE,72,14,9,GR,Sit,,Stefanie,
7,C,7,0,7,MEFE,82,12,9,Mesh,Sit,,Stefanie,
8,A,7,0,7,MEFE,,,,,,,Stefanie,
8,C,7,0,7,MEFE,,,,,,,Stefanie,
7,A,7,30,7.5,MEFE,,,,,,,Stefanie,
7,B,7,30,7.5,MEFE,,,,,,,Stefanie,
7,C,7,30,7.5,MEFE,82,10,8,Mesh,Hop*,,Stefanie,
7,A,8,0,8,MEFE,,,,,,,Stefanie,
7,B,8,0,8,MEFE,76,15,9,Mesh,Sit,,Stefanie,
7,C,8,0,8,MEFE,81,5,8,Mesh,Sit,,Stefanie,
8,A,8,0,8,MEFE,67,26,2,GR,Sit,,Stefanie,
7,A,8,30,8.5,MEFE,79,27,5,GR,Sit,,Stefanie,
7,B,8,30,8.5,MEFE,76,15,9,Mesh,Sit,,Stefanie,
7,C,8,30,8.5,MEFE,80,3,9,Mesh,Sit,,Stefanie,
8,A,8,30,8.5,MEFE,67,26,2,GR,Sit,,Stefanie,
7,A,9,0,9,MEFE,79,29,13,GR,Sit,,Stefanie,
7,B,9,0,9,MEFE,79,11,9,Mesh,Sit,,Stefanie,
7,C,9,0,9,MEFE,81,2,7,Mesh,Sit,,Stefanie,
8,C,9,0,9,MEFE,,,,,,,Stefanie,
7,A,9,30,9.5,MEFE,71,28,5,GR,Sit,,Stefanie,
7,B,9,30,9.5,MEFE,79,11,9,GR,Sit,,Stefanie,
7,C,9,30,9.5,MEFE,81,2,7,Mesh,Sit,,Stefanie,
8,C,9,30,9.5,MEFE,,,,,,,Stefanie,
8,B,9,30,9.5,MEFE,,,,,,,Stefanie,
7,A,10,0,10,MEFE,71,28,5,GR,Sit,,Stefanie,
7,B,10,0,10,MEFE,79,18,8,Cage,Sit,,Stefanie,
7,C,10,0,10,MEFE,80,3,8,Mesh,Sit,,Stefanie,
8,C,10,0,10,MEFE,,,,,,,Stefanie,
7,A,10,30,10.5,MEFE,71,28,5,GR,Sit,,Stefanie,
7,B,10,30,10.5,MEFE,29,15,5,GR,Eat,,Stefanie,
7,C,10,30,10.5,MEFE,81,2,8,Cage/Mesh,Sit,,Stefanie,
8,C,10,30,10.5,MEFE,,,,,,,Stefanie,
7,A,11,0,11,MEFE,71,28,5,GR,Sit,,Stefanie,
7,B,11,0,11,MEFE,53,-3,6,Mesh,Walk,,Stefanie,
7,C,11,0,11,MEFE,81,7,8,Mesh,Walk,,Stefanie,
8,C,11,0,11,MEFE,,,,,,,Stefanie,
7,A,11,30,11.5,MEFE,70,30,5,GR,Sit,,Stefanie,
7,B,11,30,11.5,MEFE,80,26,6,Mesh,Walk,,Stefanie,
7,C,11,30,11.5,MEFE,82,16,1,Mesh,Walk,,Stefanie,
8,C,11,30,11.5,MEFE,,,,,,,Stefanie,
8,B,11,30,11.5,MEFE,69,19,7,GR,Sit,,Stefanie,
7,A,12,0,12,MEFE,68,30,5,GR,Sit,,Stefanie,
7,B,12,0,12,MEFE,80,18,6,Cage,Walk,,Stefanie,
7,C,12,0,12,MEFE,82,2,3,Mesh,Walk,,Stefanie,
8,C,12,0,12,MEFE,,,,,,,Stefanie,
7,A,12,30,12.5,MEFE,,,,,,,Stefanie,
7,B,12,30,12.5,MEFE,80,16,8,Cage,Sit,,Stefanie,
7,C,12,30,12.5,MEFE,82,3,4,Mesh,Walk,,Stefanie,
8,C,12,30,12.5,MEFE,,,,,,,Stefanie,
8,B,12,30,12.5,MEFE,,,,,,,Stefanie,
7,A,13,0,13,MEFE,,,,,,,Stefanie,
7,B,13,0,13,MEFE,79,23,8,Mesh,Walk,,Stefanie,
7,C,13,0,13,MEFE,83,2,4,Mesh,Walk,,Stefanie,
8,C,13,0,13,MEFE,,,,,,,Stefanie,
8,B,13,0,13,MEFE,0,29,12,Mesh,Sit,,Stefanie,
7,A,13,30,13.5,MEFE,,,,,,,Stefanie,
7,B,13,30,13.5,MEFE,80,21,6,Mesh,Walk,,Stefanie,
7,C,13,30,13.5,MEFE,81,4,7,Mesh,Walk,,Stefanie,
8,B,13,30,13.5,MEFE,0,29,12,Mesh,Sit,,Stefanie,
7,A,14,0,14,MEFE,,,,,,,Stefanie,
7,B,14,0,14,MEFE,79,25,9,Mesh,Sit,,Stefanie,
7,C,14,0,14,MEFE,82,1,3,Mesh,Walk,,Stefanie,
8,C,14,0,14,MEFE,,,,,,,Stefanie,
7,A,14,30,14.5,MEFE,,,,,,,Stefanie,
7,B,14,30,14.5,MEFE,80,28,5,Cage,Sit,,Stefanie,
7,C,14,30,14.5,MEFE,82,15,8,Mesh,Walk,,Stefanie,
7,A,15,0,15,MEFE,,,,,,,Stefanie,
7,B,15,0,15,MEFE,71,12,9,Mesh,Walk,,Stefanie,
7,C,15,0,15,MEFE,28,0,8,Mesh,Walk,,Stefanie,
8,B,15,0,15,MEFE,,,,,,,Stefanie,
7,A,15,30,15.5,MEFE,,,,,,,Stefanie,
7,B,15,30,15.5,MEFE,78,13,9,Mesh,Walk,,Stefanie,
7,C,15,30,15.5,MEFE,81,3,9,Mesh,Walk,,Stefanie,
7,A,16,0,16,MEFE,,,,,,,Stefanie,
7,B,16,0,16,MEFE,79,12,7,Mesh,Sit,,Stefanie,
7,C,16,0,16,MEFE,79,3,8,Mesh,Walk,,Stefanie,
8,B,16,0,16,MEFE,,,,,,,Stefanie,
7,A,16,30,16.5,MEFE,,,,,,,Stefanie,
7,B,16,30,16.5,MEFE,76,14,9,Mesh,Walk,,Stefanie,
7,C,16,30,16.5,MEFE,83,3,5,Mesh,Walk,,Stefanie,
8,C,16,30,16.5,MEFE,,,,,,,Stefanie,
7,A,17,0,17,MEFE,,,,,,,Stefanie,
7,B,17,0,17,MEFE,79,16,9,Mesh,Sit,,Stefanie,
7,C,17,0,17,MEFE,79,16,8,Mesh,Sit,,Stefanie,
8,B,17,0,17,MEFE,,,,,,,Stefanie,
7,A,17,30,17.5,MEFE,,,,,,,Stefanie,
7,B,17,30,17.5,MEFE,78,16,9,GR,Sit,,Stefanie,
7,C,17,30,17.5,MEFE,81,9,9,GR,Walk,,Stefanie,
7,A,18,0,18,MEFE,,,,,,,Stefanie,
7,B,18,0,18,MEFE,78,16,9,GR,Sit,,Stefanie,
7,C,18,0,18,MEFE,79,4,8,Mesh,Sit,,Stefanie,
8,B,18,0,18,MEFE,,,,,,,Stefanie,
7,A,18,30,18.5,MEFE,,,,,,,Stefanie,
7,B,18,30,18.5,MEFE,80,29,2,Mesh,Sit,,Stefanie,
7,C,18,30,18.5,MEFE,79,4,8,Mesh,Sit,,Stefanie,
7,A,19,0,19,MEFE,,,,,,,Stefanie,
7,B,19,0,19,MEFE,60,17,7,GR,Sit,,Stefanie,
7,C,19,0,19,MEFE,79,24,8,Mesh,Sit,,Stefanie,
8,A,19,0,19,MEFE,,,,,,,Stefanie,
7,A,7,0,7,PIMI,,,,,,,Stefanie,
7,B,7,0,7,PIMI,,,,,,,Stefanie,
7,C,7,0,7,PIMI,,,,,,,Stefanie,
8,A,7,0,7,PIMI,,,,,,,Stefanie,
8,C,7,0,7,PIMI,,,,,,,Stefanie,
7,A,7,30,7.5,PIMI,,,,,,,Stefanie,
7,B,7,30,7.5,PIMI,,,,,,,Stefanie,
7,C,7,30,7.5,PIMI,,,,,,,Stefanie,
7,A,8,0,8,PIMI,,,,,,,Stefanie,
7,B,8,0,8,PIMI,,,,,,,Stefanie,
7,C,8,0,8,PIMI,,,,,,,Stefanie,
8,A,8,0,8,PIMI,,,,,,,Stefanie,
7,A,8,30,8.5,PIMI,,,,,,,Stefanie,
7,B,8,30,8.5,PIMI,,,,,,,Stefanie,
7,C,8,30,8.5,PIMI,,,,,,,Stefanie,
8,A,8,30,8.5,PIMI,,,,,,,Stefanie,
7,A,9,0,9,PIMI,,,,,,,Stefanie,
7,B,9,0,9,PIMI,,,,,,,Stefanie,
7,C,9,0,9,PIMI,,,,,,,Stefanie,
8,C,9,0,9,PIMI,80,10,9,Mesh,Sit,,Stefanie,
7,A,9,30,9.5,PIMI,,,,,,,Stefanie,
7,B,9,30,9.5,PIMI,,,,,,,Stefanie,
7,C,9,30,9.5,PIMI,,,,,,,Stefanie,
8,C,9,30,9.5,PIMI,80,10,9,Mesh,Sit,,Stefanie,
8,B,9,30,9.5,PIMI,,,,,,,Stefanie,
7,A,10,0,10,PIMI,,,,,,,Stefanie,
7,B,10,0,10,PIMI,,,,,,,Stefanie,
7,C,10,0,10,PIMI,,,,,,,Stefanie,
8,C,10,0,10,PIMI,80,10,9,Mesh/Cage,Sit,,Stefanie,
7,A,10,30,10.5,PIMI,,,,,,,Stefanie,
7,B,10,30,10.5,PIMI,,,,,,,Stefanie,
7,C,10,30,10.5,PIMI,,,,,,,Stefanie,
8,C,10,30,10.5,PIMI,80,10,9,Cage/Mesh,Sit,,Stefanie,
7,A,11,0,11,PIMI,,,,,,,Stefanie,
7,B,11,0,11,PIMI,,,,,,,Stefanie,
7,C,11,0,11,PIMI,,,,,,,Stefanie,
8,C,11,0,11,PIMI,79,8,9,Cage/Mesh,Sit,,Stefanie,
7,A,11,30,11.5,PIMI,,,,,,,Stefanie,
7,B,11,30,11.5,PIMI,,,,,,,Stefanie,
7,C,11,30,11.5,PIMI,,,,,,,Stefanie,
8,C,11,30,11.5,PIMI,78,10,9,Cage/Mesh,Sit,,Stefanie,
8,B,11,30,11.5,PIMI,,,,,,,Stefanie,
7,A,12,0,12,PIMI,,,,,,,Stefanie,
7,B,12,0,12,PIMI,,,,,,,Stefanie,
7,C,12,0,12,PIMI,,,,,,,Stefanie,
8,C,12,0,12,PIMI,78,10,9,Cage/Mesh,Sit,,Stefanie,
7,A,12,30,12.5,PIMI,,,,,,,Stefanie,
7,B,12,30,12.5,PIMI,,,,,,,Stefanie,
7,C,12,30,12.5,PIMI,,,,,,,Stefanie,
