Block,Cage,Hour,Minute,Time,z,x,y,Perch,Beh,Disturbed,Observer,Notes,Animal
1,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,8,30,8.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,9,0,9,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,9,30,9.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,10,0,10,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,10,30,10.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,11,0,11,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,C,11,30,11.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,12,0,12,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,12,0,12,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,12,30,12.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,12,30,12.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,13,0,13,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,13,0,13,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,13,30,13.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,13,30,13.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,14,0,14,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,14,0,14,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,14,30,14.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,14,30,14.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,15,0,15,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,15,0,15,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,15,30,15.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,15,30,15.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,16,0,16,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,16,0,16,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,16,30,16.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,16,30,16.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,17,0,17,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,17,0,17,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,17,30,17.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,17,30,17.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,18,0,18,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,18,0,18,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,18,30,18.5,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,18,30,18.5,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,A,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,PIMI
1,B,19,0,19,76,17,7,GR,Sit,NA,Corinna,NA,PIMI
1,C,19,0,19,65,26,4,GR,Sit,NA,Corinna,NA,PIMI
1,D,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,GLGU
1,E,19,0,19,0,15,0,NA,disturbed,NA,Corinna,NA,GLGU
1,A,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,7,0,7,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,7,0,7,75,23,17,Cage,Sit,NA,Corinna,NA,ONAS
1,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,7,30,7.5,53,14,3,GR,Sit,NA,Corinna,NA,ONAS
1,D,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,7,30,7.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,8,0,8,53,14,3,GR,Sit,NA,Corinna,NA,ONAS
1,D,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,8,0,8,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,8,30,8.5,53,14,3,GR,Sit,NA,Corinna,NA,ONAS
1,D,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,8,30,8.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,9,0,9,53,14,3,GR,Sit,NA,Corinna,NA,ONAS
1,D,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,9,0,9,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,9,30,9.5,53,14,3,GR,Sit,NA,Corinna,NA,ONAS
1,D,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,9,30,9.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,10,0,10,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,10,30,10.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,11,0,11,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,11,30,11.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,12,0,12,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,12,30,12.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,13,0,13,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,13,30,13.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,14,0,14,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,14,30,14.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,15,0,15,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,15,30,15.5,-11,30,18,ground,Sit,NA,Corinna,NA,ONAS
1,D,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,15,30,15.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,16,0,16,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,16,30,16.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,17,0,17,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,17,30,17.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,18,0,18,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,18,30,18.5,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,A,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,B,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,C,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,D,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
1,E,19,0,19,NA,NA,NA,NA,NA,NA,Corinna,NA,ONAS
2,A,7,0,7,40,4,1,GS,Sit,NA,Nina,NA,MEFE
2,B,7,0,7,70,17,3,GR,Sit,NA,Nina,NA,MEFE
2,C,7,0,7,19,22,10,GS,Sit,NA,Nina,NA,MEFE
2,D,7,0,7,43,15,11,GS,Sit,NA,Nina,NA,MEFE
2,A,7,30,7.5,73,17,3,GR,Sit,NA,Nina,NA,MEFE
2,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,7,30,7.5,17,19,6,GS,Sit,NA,Nina,NA,MEFE
2,D,7,30,7.5,40,3,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,8,0,8,72,17,3,GR,Sit,NA,Nina,NA,MEFE
2,B,8,0,8,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,8,0,8,17,18,6,GS,Sit,NA,Nina,NA,MEFE
2,D,8,0,8,40,3,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,8,30,8.5,69,17,4,GR,Sit,NA,Nina,NA,MEFE
2,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Nina,illegible,MEFE
2,C,8,30,8.5,14,21,6,GS,Sit,NA,Nina,NA,MEFE
2,D,8,30,8.5,52,12,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,9,0,9,75,18,3,GR,Sit,NA,Nina,NA,MEFE
2,B,9,0,9,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,9,0,9,77,14,3,Mesh,Sit,NA,Nina,NA,MEFE
2,D,9,0,9,77,25,12,Mesh,Sit,NA,Nina,NA,MEFE
2,A,9,30,9.5,1,36,15,Ground,Sit,NA,Nina,NA,MEFE
2,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,9,30,9.5,77,15,3,Mesh,Sit,NA,Nina,NA,MEFE
2,D,9,30,9.5,74,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,10,0,10,82,13,7,Mesh,Sit,NA,Nina,NA,MEFE
2,B,10,0,10,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,10,0,10,15,21,10,GS,Sit,NA,Nina,NA,MEFE
2,D,10,0,10,74,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,10,30,10.5,82,13,7,Mesh,Sit,NA,Nina,NA,MEFE
2,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,10,30,10.5,83,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,D,10,30,10.5,88,7,1,Mesh,Walk,NA,Nina,NA,MEFE
2,A,11,0,11,81,15,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,11,0,11,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,11,0,11,-1,33,20,Mesh,Sit,NA,Nina,NA,MEFE
2,D,11,0,11,80,27,4,Mesh,Walk,NA,Nina,NA,MEFE
2,A,11,30,11.5,9,27,17,Mesh,Walk,NA,Nina,NA,MEFE
2,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,11,30,11.5,-1,33,20,Mesh,Sit,NA,Nina,NA,MEFE
2,D,11,30,11.5,80,25,4,Mesh,Walk,NA,Nina,NA,MEFE
2,A,12,0,12,81,11,9,Mesh,Sit,NA,Nina,NA,MEFE
2,B,12,0,12,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,12,0,12,-1,33,20,Mesh,Sit,NA,Nina,NA,MEFE
2,D,12,0,12,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,12,30,12.5,81,26,9,Mesh,Sit,NA,Nina,NA,MEFE
2,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,12,30,12.5,83,4,4,Mesh,Sit,NA,Nina,NA,MEFE
2,D,12,30,12.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,13,0,13,80,16,11,Mesh,Sit,NA,Nina,NA,MEFE
2,B,13,0,13,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,13,0,13,-2,31,17,Mesh,Sit,NA,Nina,NA,MEFE
2,D,13,0,13,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,13,30,13.5,80,16,11,Mesh,Sit,NA,Nina,NA,MEFE
2,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,13,30,13.5,-2,33,17,Mesh,Sit,NA,Nina,NA,MEFE
2,D,13,30,13.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,14,0,14,82,26,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,14,0,14,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,14,0,14,81,7,3,Mesh,Sit,NA,Nina,NA,MEFE
2,D,14,0,14,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,14,30,14.5,82,26,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,14,30,14.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,14,30,14.5,84,-3,4,Mesh,Sit,NA,Nina,NA,MEFE
2,D,14,30,14.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,15,0,15,82,26,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,15,0,15,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,15,0,15,82,2,10,Mesh,jump,NA,Nina,NA,MEFE
2,D,15,0,15,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,15,30,15.5,19,20,1,Mesh,jump,NA,Nina,NA,MEFE
2,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,15,30,15.5,83,2,4,Mesh,Walk,NA,Nina,NA,MEFE
2,D,15,30,15.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,16,0,16,80,26,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,16,0,16,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,16,0,16,77,10,3,Mesh,Sit,NA,Nina,NA,MEFE
2,D,16,0,16,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,16,30,16.5,80,16,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,16,30,16.5,1,1,13,Mesh,Sit,NA,Nina,NA,MEFE
2,D,16,30,16.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,17,0,17,80,16,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,17,0,17,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,17,0,17,1,1,13,Mesh,Sit,NA,Nina,NA,MEFE
2,D,17,0,17,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,17,30,17.5,80,16,6,Mesh,Sit,NA,Nina,NA,MEFE
2,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,17,30,17.5,1,1,13,Mesh,Sit,NA,Nina,NA,MEFE
2,D,17,30,17.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,18,0,18,78,25,1,Mesh,Sit,NA,Nina,NA,MEFE
2,B,18,0,18,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,18,0,18,1,1,13,Mesh,Sit,NA,Nina,NA,MEFE
2,D,18,0,18,77,29,5,Black eyed susan,Sit,NA,Nina,NA,MEFE
2,A,18,30,18.5,71,14,3,GR,Sit,NA,Nina,NA,MEFE
2,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,18,30,18.5,1,1,13,Mesh,Sit,NA,Nina,NA,MEFE
2,D,18,30,18.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,19,0,19,70,14,3,GR,Sit,NA,Nina,NA,MEFE
2,B,19,0,19,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,19,0,19,32,8,6,GR,Sit,NA,Nina,NA,MEFE
2,D,19,0,19,90,1,1,Mesh,Dead,NA,Nina,NA,MEFE
2,A,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
